
2025-08-21 17:46:16.770 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:16.852 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:16.920 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:16.992 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:17.060 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:17.137 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:17.204 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:17.273 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:17.357 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:17.438 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:17.509 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:17.605 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:17.684 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:17.754 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:17.827 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:17.896 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:17.964 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:18.032 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:18.103 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:18.178 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:18.253 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:18.334 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:18.402 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:18.475 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:18.547 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:18.635 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:18.706 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:18.783 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:18.857 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:18.927 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:18.994 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:19.063 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:19.137 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:19.206 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:19.272 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:19.344 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:19.417 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:19.486 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:19.570 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:19.637 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:19.704 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:19.777 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:19.843 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:19.911 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:19.984 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:20.052 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:20.120 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:20.197 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:20.265 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:20.333 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:20.404 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:20.473 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:20.540 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:20.625 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:20.694 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:20.768 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:20.836 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:20.914 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:20.986 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:21.060 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:21.141 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:21.214 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:21.281 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:21.364 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:21.432 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:21.503 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:21.571 - Command: throttle:0.000000;steering:0;, Steering: 0, Throttle: 0
2025-08-21 17:46:21.651 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:21.721 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:21.796 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:21.870 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:21.959 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:22.028 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:22.097 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:22.181 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:22.258 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:22.328 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:22.410 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:22.488 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:22.557 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:22.631 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:22.702 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:22.772 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:22.846 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:22.916 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:22.983 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:23.051 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:23.122 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:23.189 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:23.256 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:23.326 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:23.394 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:23.460 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:23.529 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:23.595 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:23.664 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:23.732 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:23.800 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:23.870 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:23.948 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:24.020 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:24.087 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:24.159 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:24.225 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:24.294 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:24.367 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:24.435 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:24.504 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:24.576 - Command: throttle:0.000000;steering:-45;, Steering: -45, Throttle: 0
2025-08-21 17:46:24.644 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:24.711 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:24.782 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:24.851 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:24.919 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:24.988 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:25.060 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:25.131 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:25.202 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:25.275 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:25.352 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:25.431 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:25.503 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:25.573 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:25.646 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:25.726 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:25.804 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:25.885 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:25.962 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:26.038 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:26.106 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:26.183 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:26.255 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:26.322 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:26.389 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:26.457 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:26.527 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:26.596 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:26.667 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:26.736 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:26.812 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:26.882 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:26.963 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:27.032 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:27.105 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:27.181 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:27.255 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:27.331 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:27.409 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:27.488 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:27.561 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:27.644 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:27.717 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:27.789 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:27.857 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:27.927 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:27.995 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:28.066 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:28.140 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:28.221 - Command: throttle:0.000000;steering:45;, Steering: 45, Throttle: 0
2025-08-21 17:46:28.291 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:28.363 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:28.434 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:28.506 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:28.575 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:28.647 - Command: throttle:0.000000;steering:-32;, Steering: -32, Throttle: 0
2025-08-21 17:46:28.711 - Command: throttle:3.919752;steering:-32;, Steering: -32, Throttle: 3.91975
2025-08-21 17:46:28.774 - Command: throttle:6.908961;steering:-32;, Steering: -32, Throttle: 6.90896
2025-08-21 17:46:28.838 - Command: throttle:9.723241;steering:-32;, Steering: -32, Throttle: 9.72324
2025-08-21 17:46:28.903 - Command: throttle:12.372830;steering:-32;, Steering: -32, Throttle: 12.3728
2025-08-21 17:46:28.969 - Command: throttle:14.867366;steering:-32;, Steering: -32, Throttle: 14.8674
2025-08-21 17:46:29.036 - Command: throttle:17.593763;steering:-32;, Steering: -32, Throttle: 17.5938
2025-08-21 17:46:29.101 - Command: throttle:19.782770;steering:-32;, Steering: -32, Throttle: 19.7828
2025-08-21 17:46:29.166 - Command: throttle:21.843677;steering:-32;, Steering: -32, Throttle: 21.8437
2025-08-21 17:46:29.232 - Command: throttle:23.783980;steering:-32;, Steering: -32, Throttle: 23.784
2025-08-21 17:46:29.298 - Command: throttle:25.904630;steering:-32;, Steering: -32, Throttle: 25.9046
2025-08-21 17:46:29.361 - Command: throttle:27.607287;steering:-32;, Steering: -32, Throttle: 27.6073
2025-08-21 17:46:29.425 - Command: throttle:29.210304;steering:-32;, Steering: -32, Throttle: 29.2103
2025-08-21 17:46:29.488 - Command: throttle:30.719513;steering:-32;, Steering: -32, Throttle: 30.7195
2025-08-21 17:46:29.552 - Command: throttle:30.949331;steering:-32;, Steering: -32, Throttle: 30.9493
2025-08-21 17:46:29.615 - Command: throttle:29.138181;steering:-32;, Steering: -32, Throttle: 29.1382
2025-08-21 17:46:29.678 - Command: throttle:27.433019;steering:-32;, Steering: -32, Throttle: 27.433
2025-08-21 17:46:29.740 - Command: throttle:25.827643;steering:-32;, Steering: -32, Throttle: 25.8276
2025-08-21 17:46:29.819 - Command: throttle:24.316213;steering:-32;, Steering: -32, Throttle: 24.3162
2025-08-21 17:46:29.881 - Command: throttle:22.437657;steering:-32;, Steering: -32, Throttle: 22.4377
2025-08-21 17:46:29.943 - Command: throttle:21.124608;steering:-32;, Steering: -32, Throttle: 21.1246
2025-08-21 17:46:30.006 - Command: throttle:19.888399;steering:-32;, Steering: -32, Throttle: 19.8884
2025-08-21 17:46:30.072 - Command: throttle:18.913670;steering:-32;, Steering: -32, Throttle: 18.9137
2025-08-21 17:46:30.134 - Command: throttle:17.806845;steering:-32;, Steering: -32, Throttle: 17.8068
2025-08-21 17:46:30.198 - Command: throttle:16.764791;steering:-32;, Steering: -32, Throttle: 16.7648
2025-08-21 17:46:30.262 - Command: throttle:15.625881;steering:-32;, Steering: -32, Throttle: 15.6259
2025-08-21 17:46:30.329 - Command: throttle:14.711457;steering:-32;, Steering: -32, Throttle: 14.7115
2025-08-21 17:46:30.392 - Command: throttle:13.850544;steering:-32;, Steering: -32, Throttle: 13.8505
2025-08-21 17:46:30.460 - Command: throttle:14.177375;steering:-32;, Steering: -32, Throttle: 14.1774
2025-08-21 17:46:30.534 - Command: throttle:16.950646;steering:-32;, Steering: -32, Throttle: 16.9506
2025-08-21 17:46:30.607 - Command: throttle:19.535515;steering:-32;, Steering: -32, Throttle: 19.5355
2025-08-21 17:46:30.683 - Command: throttle:21.944783;steering:-32;, Steering: -32, Throttle: 21.9448
2025-08-21 17:46:30.747 - Command: throttle:24.190378;steering:-32;, Steering: -32, Throttle: 24.1904
2025-08-21 17:46:30.815 - Command: throttle:25.993352;steering:-32;, Steering: -32, Throttle: 25.9934
2025-08-21 17:46:30.883 - Command: throttle:27.690817;steering:-32;, Steering: -32, Throttle: 27.6908
2025-08-21 17:46:30.953 - Command: throttle:29.288946;steering:-32;, Steering: -32, Throttle: 29.2889
2025-08-21 17:46:31.021 - Command: throttle:31.275262;steering:-32;, Steering: -32, Throttle: 31.2753
2025-08-21 17:46:31.090 - Command: throttle:32.663630;steering:-32;, Steering: -32, Throttle: 32.6636
2025-08-21 17:46:31.152 - Command: throttle:33.970751;steering:-32;, Steering: -32, Throttle: 33.9708
2025-08-21 17:46:31.218 - Command: throttle:35.201380;steering:-32;, Steering: -32, Throttle: 35.2014
2025-08-21 17:46:31.280 - Command: throttle:36.359992;steering:-32;, Steering: -32, Throttle: 36.36
2025-08-21 17:46:31.350 - Command: throttle:37.450803;steering:-32;, Steering: -32, Throttle: 37.4508
2025-08-21 17:46:31.416 - Command: throttle:38.477779;steering:-32;, Steering: -32, Throttle: 38.4778
2025-08-21 17:46:31.483 - Command: throttle:39.444657;steering:-32;, Steering: -32, Throttle: 39.4447
2025-08-21 17:46:31.551 - Command: throttle:40.501404;steering:-32;, Steering: -32, Throttle: 40.5014
2025-08-21 17:46:31.618 - Command: throttle:41.349860;steering:-32;, Steering: -32, Throttle: 41.3499
2025-08-21 17:46:31.682 - Command: throttle:42.277177;steering:-32;, Steering: -32, Throttle: 42.2772
2025-08-21 17:46:31.746 - Command: throttle:43.021715;steering:-32;, Steering: -32, Throttle: 43.0217
2025-08-21 17:46:31.811 - Command: throttle:43.722683;steering:-32;, Steering: -32, Throttle: 43.7227
2025-08-21 17:46:31.874 - Command: throttle:44.488803;steering:-32;, Steering: -32, Throttle: 44.4888
